,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
mp-9607,,,,,,,,,,5.383e-06,1.411e-05,1.616e-05,1.935e-05,2.586e-05,3.222e-05,4.115e-05,,5.789e-05,5.498e-05,,8.09e-05,,9.148e-05
mp-9610,,,,,,,,,,,,,,,,,,,,,,,
mp-9657,,,,,,,,,,,,,,,3.556e-06,5.536e-06,2.78e-06,5.51e-06,8.224e-06,1.708e-05,2.074e-05,2.664e-05,3.753e-05
mp-976280,,,,,,,,,,,,,,,,,,,,,,,
mp-976726,,,,,,,,,,,,,,,2.813e-06,1.49e-06,3.556e-06,4.494e-06,1.375e-05,7.255e-06,8.872e-06,,
mp-978840,,,,,,,,,,,,,,,2.16e-06,8.605e-06,5.71e-06,,,,,,
mp-985583,,,,,,,,,,,,,,,,,,,,,,,
mp-1001069,,8.144e-06,,,,,,,,,,,,,,,,,,,,,
mp-1019547,,,,,,,,,,,,,,,,,,,,,,,
mp-1019607,,,,,,,,,,,,,,3.304e-06,,,,,,,,,
mp-1020009,,,,,,,,,,,,,,,,9.528e-06,3.098e-06,,,,,,
mp-1020012,,,,,,,2.15e-06,,3.915e-06,7.216e-06,9.63e-06,1.221e-05,1.545e-05,2.271e-05,2.755e-05,2.736e-05,5.407e-05,6.982e-05,8.214e-05,8.666e-05,,,
mp-1020018,,,,,,2.695e-06,9.266e-06,2.785e-05,3.774e-05,7.245e-05,8.171e-05,,,,,,,,,,,,
mp-1020022,,,,,,,2.709e-06,2.912e-06,6.706e-06,1.11e-05,2.143e-05,3.6e-05,4.103e-05,5.1e-05,6.465e-05,7.752e-05,9.587e-05,0.0001037,0.0001119,0.0001397,,,
mp-1020025,,,,,,,,,,,,,,,,2.683e-06,1.256e-05,2.142e-06,1.099e-05,8.913e-06,,8.695e-06,1.474e-05
mp-1020026,,,,,,,,,,,,,,,,1.642e-06,9.074e-06,,,,,,
mp-1020027,,,,,,,,2.347e-06,5.048e-06,2.479e-05,4.135e-05,,,,,,,,,,,,
mp-1020057,,,,,,,,,,,,,,,,,,,,,,,
mp-1020107,,,,,,,,,,,,,,,,,,,,,,,
mp-1020108,,,,,,,,,,,,,,,,,,3.779e-06,,,,,
mp-1020163,,,,,,,,,,,,,,,,3.57e-06,3.303e-06,,,,,,
mp-10250,,,,,,,,,,,,,,,,,,,,,,,
mp-1040450,,,1.151e-05,2.359e-05,4.595e-05,,,,,,,,,,,,,,,,,,
mp-1040451,,6.204e-06,1.139e-05,2.505e-05,4.599e-05,,,,,,,,,,,,,,,,,,
mp-1078377,,,,,,,,,,,,,,,4.866e-06,,,3.419e-05,,,,,
mp-1080534,,,,,5.675e-06,,,,,,,,,,,,,,,,,,
mp-1095674,,,,,,,2.963e-06,1.641e-05,,,,,,,,,,,,,,,
mp-1097034,,,1.148e-05,,,,,,,,,,,,,,,,,,,,
mp-1097035,,3.064e-06,1.177e-05,3.015e-05,5.364e-05,,,,,,,,,,,,,,,,,,
mp-1097036,,1.594e-06,,,,,,,,,,,,,,,,,,,,,
mp-1101536,,,,,,,,,,,,,,,,,,,,,,,
mp-1102318,,,,,,,,,,,,3.01e-06,,,,,,,,,,,
mp-1103949,,,,,,9.311e-06,5.539e-05,7.52e-05,,,,,,,,,,,,,,,
mp-1104386,,,,,,,,,,,,,,3.927e-06,6.593e-06,1.113e-05,2.244e-05,2.844e-05,5.155e-05,5.562e-05,7.428e-05,0.0001555,0.0001383
mp-1120720,,,,3.72e-06,1.026e-05,2.562e-05,3.856e-05,8.165e-05,,,,,,,,,,,,,,,
mp-1147554,,,,,,,,,,,,,,,,,,2.356e-05,,,,,
mp-1147591,,,,,,,,,,,,,,,,,,,,,,,
mp-1147592,,7.618e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147593,,1.167e-05,,,,,,,,,,,,,,,,,,,,,
mp-1147594,,7.419e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147596,,9.836e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147598,,4.29e-06,2.22e-05,3.627e-05,8.235e-05,,,,,,,,,,,,,,,,,,
mp-1147600,,8.89e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147603,,9.868e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147604,,6.865e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147605,,6.174e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147606,,9.614e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147609,,1.015e-05,,,,,,,,,,,,,,,,,,,,,
mp-1147610,,8.605e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147611,,5.365e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147613,,9.099e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147614,,6.953e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147616,,5.328e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147617,,9.716e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147619,,,,7.019e-06,1.227e-05,2.706e-05,4.219e-05,6.048e-05,8.659e-05,0.0001317,0.0001523,,,,,,,,,,,,
mp-1147621,,,,,3.8e-06,7.26e-06,1.464e-05,2.896e-05,,,,,,,,,,,,,,,
mp-1147627,1.548e-06,7.667e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147630,,7.981e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147634,,8.383e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147681,,7.393e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147684,,3.245e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147685,,2.429e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147686,,5.259e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147687,,6.525e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147692,,5.964e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147693,,8.27e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147694,,4.739e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147695,,5.456e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147696,,5.733e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147697,,,,,,,,,,,,,,,,,,,,,,,
mp-1147698,,5.689e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147721,,6.79e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147723,,7.363e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147724,,8.597e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147725,,5.156e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147726,,5.071e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147727,,,,,,,,,,,,,,,,,,,,,,,
mp-1147728,,6.856e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147729,,6.915e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147732,,,,,,,,,,,,,,,,,,,,,,,
mp-1147733,,,,,,,,,,,,,,,,,,,,,,,
mp-1147734,,6.572e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147735,,7.759e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147737,,6.015e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147738,,7.536e-06,,,,,,,,,,,,,,,,,,,,,
mp-1147741,,9.583e-06,,,,,,,,,,,,,,,,,,,,,
mp-1176675,,,,,,,,,,,,,,,2.236e-06,,,,,5.793e-06,7.993e-06,6.278e-06,9.267e-06
mp-1177146,,,,,,,,,6.536e-06,,,,,,,,,,,,,,
mp-1177520,,,,,,,,,,,,,,,,,,,,,,,
mp-1177866,,,,,,,1.531e-05,2.584e-05,,,,,,,,,,,,,,,
mp-1178142,,,,,,,,,,,,,,,,,,,,,,,
mp-1178166,,,,,,,,,,,,,,,,,,,,,,,
mp-1181918,,,,,,,,,,,,,,,,,,,,,,,
mp-1184020,,,,5.515e-06,4.147e-05,,,,,,,,,,,,,,,,,,
mp-1185301,,,,,,,,,,,3.852e-06,,,,,,,,,,,,
mp-1188485,,,,,,,,,,,3.24e-06,,,,,,,,,,,,
mp-1188861,,,,,,,1.882e-06,6.189e-05,,,,,,,,,,,,,,,
mp-1189357,,,,,5.67e-06,,,,,,,,,,,,,,,,,,
mp-1190087,,,,,5.222e-06,,,,,,,,,,,,,,,,,,
mp-1190441,,,,,,,,,,,,,,,,,,,,,,,
mp-1190687,,,,,,,,,,4.122e-05,8.024e-05,,,,,,,,,,,,
mp-1191476,,,,,1.2e-05,,,,,,,,,,,,,,,,,,
mp-1191903,,,,,,,,,,,,,,,,,,,,,,,
mp-1192295,,,,,,,,,,8.602e-06,1.38e-05,2.399e-05,3.015e-05,3.991e-05,5.554e-05,6.237e-05,8.198e-05,,,,,,
mp-1195055,,,,,,,,3.415e-06,4.884e-06,9.826e-06,1.349e-05,,,,,,,,,,,,
mp-1195827,,,,,,,,,,,,,,,,,,,,,,,
mp-1196153,,,,,,,,,,,5.363e-06,,,,,,,,,,,,
mp-1196213,,,,,,,,,2.012e-06,5.378e-06,7.055e-06,1.875e-05,2.531e-05,4.271e-05,4.884e-05,6.104e-05,8.913e-05,,,,,,
mp-1197163,,,,,,,,,,,,,,,2.788e-06,,,2.09e-06,4.658e-05,5.95e-05,,,
mp-1198519,,,,,,,,,,,,7.282e-07,,,7.956e-06,,,,,,,,
mp-1199446,,,,,,,,,,,,,,,,,,,,,,,
mp-1200615,,,,,,,,,,1.375e-05,1.982e-05,,,,,,,,,,,,
mp-1202217,,,,,,,,,,,,,,,,,,,,,,,
mp-1202801,,,,,,,4.282e-06,9.129e-06,1.234e-05,1.785e-05,3.023e-05,3.473e-05,5.252e-05,6.937e-05,,,,,,,,,
mp-1203004,,,,,,,,,,,,,,,,4.661e-06,6.861e-06,7.402e-06,1.222e-05,1.954e-05,,,
mp-1208633,,,,,,,,,,,,,,,,,,,,,,,
mp-1209980,,,,,,,,,,,2.244e-05,,,,,,,,,,,,
mp-1210835,,,,,,,,,1.231e-05,8.089e-05,9.934e-05,,,,,,,,,,,,
mp-1210869,,,,,,,,,,,,,6.226e-06,4.119e-06,1.14e-05,1.043e-05,1.723e-05,3.901e-05,3.915e-05,4.125e-05,5.583e-05,6.434e-05,6.431e-05
mp-1210934,,,,,,,,,,,5.512e-06,1.168e-05,8.619e-06,1.178e-05,,,,,,,,,
mp-1211012,,,,,,,,,,,,,,,,2.551e-06,,1.388e-06,3.309e-06,,1.803e-05,1.31e-05,8.623e-05
mp-1211286,,,,,,,,,,,,,,,,,,,,3.956e-06,4.92e-06,9.279e-06,6.776e-05
mp-1211324,,,7.298e-06,1.834e-05,3.226e-05,,,,,,,,,,,,,,,,,,
mp-1211607,,,,,,,,,,,,,,,,,,,3.967e-06,1.269e-05,1.013e-05,1.09e-05,6.508e-05
mp-1222350,,,,,,,,,,4.473e-06,5.416e-06,1.023e-05,1.073e-05,7.111e-06,,,,,,,,,
mp-1222354,,,,,,,,,,,,,,,,,,,,,,,
mp-1222376,,,,,,,,,,,,,,,,1.021e-05,3.091e-05,,,,,,
mp-1222444,,,,,,,,6.95e-06,1.783e-05,1.849e-05,1.68e-05,4.172e-05,7.011e-05,6.844e-05,8.806e-05,0.0001093,0.0001272,,0.0002216,0.0002137,0.0002216,0.0002765,0.0003082
mp-1222478,,,,,,,,,,,,3.749e-06,4.944e-05,7.267e-05,,,,,,,,,
mp-1222486,,,,,,,,,,,,,2.189e-06,3.236e-06,7.943e-06,1.02e-05,1.824e-05,2.786e-05,3.945e-05,4.562e-05,,,
mp-1222529,,,,1.308e-05,2.74e-05,5.123e-05,8.061e-05,9.978e-05,,,,,,,,,,,,,,,
mp-1222533,,,,,,,,,,,1.773e-06,1.07e-05,1.863e-05,3.455e-05,6.402e-05,0.0001142,0.0001308,,,,,,
mp-1222552,,,,,,2.188e-06,2.913e-06,4.519e-06,7.024e-06,1.182e-05,1.534e-05,3.732e-05,2.42e-05,2.88e-05,,,,,,,,,
mp-1222553,,,,,,2.812e-06,4.172e-06,9.684e-06,1.453e-05,2.113e-05,4.103e-05,5.255e-05,6.377e-05,7.665e-05,8.895e-05,0.0001151,0.0001226,0.0001628,0.000194,0.0002007,,0.0002114,0.0002643
mp-1222561,,,,,,,,,,,,,,,3.697e-06,5.271e-06,9.818e-06,,,,,,
mp-1222565,,,,,,7.053e-06,1.03e-05,1.616e-05,2.901e-05,3.3e-05,4.533e-05,6.263e-05,6.511e-05,7.098e-05,8.617e-05,9.421e-05,0.0001062,0.0001127,0.0001253,0.0001464,,,
mp-1222582,,,3.884e-06,2.183e-05,4.326e-05,,,,,,,,,,,,,,,,,,
mp-1222598,,,,,,,,,,,,,2.616e-06,1.005e-05,2.457e-05,4.207e-05,6.488e-05,,,,,,
mp-1222626,,,,,,,,,,,,,,,,,,,,,,,
mp-1222669,,,,1.002e-05,4.593e-05,,,,,,,,,,,,,,,,,,
mp-1222720,,,,,,,,,4.962e-06,1.979e-05,3.414e-05,5.923e-05,7.99e-05,9.654e-05,0.000115,0.0001419,0.0001607,0.0001888,0.0001926,0.0002287,0.00025,0.0002734,0.000261
mp-1222742,,,,,,,,,,,,,,,,,,2.303e-06,2.433e-05,3.247e-05,,,
mp-1222820,,,,,,,,,,,,,,,,1.747e-06,3.514e-06,,,,,,
mp-1223129,,,,,,,,,,5.463e-06,9.237e-06,1.757e-05,2.853e-05,4.033e-05,5.587e-05,6.388e-05,7.452e-05,8.443e-05,9.258e-05,0.0001077,0.0001159,0.000128,0.0001411
mp-1378,,,,,,,,2.472e-05,,,,,,,,,,,,,,,
mp-14232,,,,,,,,,,,,,,,,,,,,,,,
mp-14399,,,,,,,4.742e-06,5.882e-06,1.774e-05,2.524e-05,3.469e-05,3.618e-05,6.857e-05,7.171e-05,8.699e-05,0.0001153,0.0001556,0.0001756,,0.0001988,0.0002416,0.0002655,
mp-14488,,,,,1.751e-06,6.105e-06,1.325e-05,1.511e-05,2.124e-05,2.944e-05,3.371e-05,3.905e-05,5.153e-05,5.384e-05,,,,,,,,,
mp-16804,,,,,,,,,,,,,,,,,,,,,,,
mp-16872,,,,,,,,,,,,,,,2.304e-06,,,,,,,,
mp-16947,,,,,,,,,,,,,,,,,,9.568e-06,,,2.942e-05,,
mp-17056,,,,,,,,,,,,,4.137e-05,4.588e-05,,,,,,,,,
mp-17125,,,,,,,,,,,,,,,,2.337e-06,8.27e-06,,,,,,
mp-18037,,,,,,,,,,,,,2.759e-06,1.152e-05,,,,,,,,,
mp-20310,,,,2.306e-06,3.39e-05,,,,,,,,,,,,,,,,,,
mp-22538,,,,,,,,,,,,1.946e-06,,,2.87e-05,,,6.523e-05,,,,,
mp-22899,,,,,,,,,1.002e-05,,,,,,,,,,,,,,
mp-22905,,,,,,,,,,,,,,4.414e-06,1.078e-05,5.838e-05,0.0001518,,,,,,
mp-22955,,,,,,,,,,,,,,,,,,,,,,,
mp-22961,,,,,,,,1.229e-05,,,,,,,,,,,,,,,
mp-22994,,,,,,,,2.037e-05,,,,,,,,,,,,,,,
mp-23057,,,,,,,,,,,,,,,,,,,,,,,
mp-23259,,,,,,,,,,,,3.006e-06,1.45e-05,2.536e-05,,,,,,,,,
mp-23364,,,,,,,,,,,,,,,,,,,,,,,
mp-23416,,,,,,,,2.557e-05,,,,,,,,,,,,,,,
mp-23497,,,,8.593e-06,2.901e-05,,,,,,,,,,,,,,,,,,
mp-25929,,,,,,3.977e-06,6.114e-06,2.993e-05,3.85e-05,5.363e-05,5.619e-05,,,,,,,,,,,,
mp-26271,,,,,,,,,,,,1.373e-05,,,,,,,,,,,
mp-26299,,,,,,,8.118e-06,2.543e-05,,,,,,,,,,,,,,,
mp-26377,,,,,,,,,,,,,3.806e-06,1.347e-05,2.095e-05,8.329e-05,9.288e-05,,,,,,
mp-26407,,,,,,,,4.829e-06,,,,,,,,,,,,,,,
mp-2646995,,9.218e-06,,,,,,,,,,,,,,,,,,,,,
mp-26585,,,,,,,,,,,,3.615e-06,,,2.08e-05,,,,,,,,
mp-26649,,,,,,,,5.05e-06,,,,,,,,,,,,,,,
mp-26701,,,,,3.357e-06,1.096e-05,9.967e-06,1.532e-05,2.682e-05,3.233e-05,4.723e-05,,,,,,,,,,,,
mp-26725,,,,,,,,,,,,,2.163e-05,5.465e-05,,,,,,,,,
mp-26855,,,,,,,,,,,,,,,,,,,,,,,
mp-27017,,,,,,,,,,,,,,,,,,,,,,,
mp-27033,,,,,,,,,,1.553e-05,2.863e-05,,,,,,,,,,,,
mp-27069,,,,2.277e-06,4.858e-06,7.862e-06,1.768e-05,2.953e-05,,,,,,,,,,,,,,,
mp-27093,,,,3.401e-06,3.673e-06,1.068e-05,1.333e-05,2.517e-05,3.172e-05,4.474e-05,4.886e-05,,,,,,,,,,,,
mp-27417,,,,,,,,2.91e-06,4.587e-06,6.989e-06,9.988e-06,1.451e-05,1.925e-05,2.087e-05,3.01e-05,4.24e-05,5.019e-05,6.766e-05,6.836e-05,8.345e-05,,,
mp-27453,,,,,,4.284e-06,,,1.394e-05,,,2.973e-05,,,5.337e-05,,,8.696e-05,,,0.0001336,,
mp-27767,,,,,,,,,,2.418e-06,5.605e-06,1.021e-05,1.951e-05,2.974e-05,3.984e-05,5.627e-05,7.045e-05,,,,,,
mp-27968,,,,,,,,,,6.524e-06,1.212e-05,1.772e-05,2.519e-05,3.307e-05,4.835e-05,5.815e-05,7.06e-05,,,,,,
mp-28016,,,,,,,,,,,,,2.61e-06,1.426e-05,1.459e-05,1.718e-05,1.879e-05,2.098e-05,3.458e-05,3.827e-05,,,
mp-28237,,,,,,,,,,,,,,,,,,,,,,,
mp-28243,,,,,,,,,,,,,,,,,,,,,,,
mp-28253,,,,,,,9.067e-06,,,,,,,,,,,,,,,,
mp-28545,,,,,,,,,,,,,,,,,,,,,,,
mp-28548,,,,,,,,,,,,5.614e-06,,,5.776e-05,,,,,,,,
mp-28592,,,,,,,,,,,,,,,,,1.145e-06,3.316e-06,6.582e-06,7.742e-06,1.443e-05,6.192e-05,
mp-28593,,,,,,,,,,,,,,,,,,,,,,,
mp-2878,,,,,,,,,,,,,2.579e-06,4.219e-06,6.975e-06,1.622e-05,4.517e-05,,,,,,
mp-28829,,,,,,,,,,,,,,,,,,,,,,,
mp-29008,,,,,,,,4.583e-06,5.243e-06,1.178e-05,1.767e-05,,,,,,,,,,,,
mp-29009,,,,,,,4.293e-06,8.977e-06,,,,,,,,,,,,,,,
mp-29473,,,,4.038e-06,9.531e-06,,,,,,,,,,,,,,,,,,
mp-30156,,,,,,,,,,,,,,2.857e-06,,,,,,,,,
mp-34326,,,,,,,,5.678e-05,,,,,,,,,,,,,,,
mp-3552,,,,,,,,,,,,,,,,2.495e-06,6.829e-06,1.354e-05,3.267e-05,4.037e-05,5.673e-05,8.567e-05,0.0001274
mp-35822,,,,,,,,2.426e-06,1.083e-05,2.238e-05,3.034e-05,3.884e-05,5.251e-05,5.979e-05,7.34e-05,8.363e-05,9.075e-05,,,,,,
mp-3660,,,,,,,,,,,,,,,8.407e-06,,,2.263e-05,,,,,
mp-37399,,,,,,3.3e-06,5.922e-06,8.37e-06,1.185e-05,1.664e-05,2.083e-05,2.713e-05,3.494e-05,4.41e-05,5.252e-05,6.197e-05,7.659e-05,8.751e-05,0.0001012,0.0001113,0.0001275,0.0001556,0.0001721
mp-37436,,,,,,,,3.171e-06,5.59e-06,9.573e-06,1.116e-05,1.649e-05,2.263e-05,2.788e-05,3.654e-05,4.314e-05,5.471e-05,6.514e-05,7.894e-05,8.699e-05,9.924e-05,0.0001129,0.0001216
mp-38008,,,,,,6.891e-06,1.21e-05,1.694e-05,,,,,,,,,,,,,,,
mp-38684,,,,,,,3.759e-06,6.427e-06,1.141e-05,1.905e-05,3.108e-05,,,,,,,,,,,,
mp-3941,,,,,,,,,,,,,,,,1.939e-05,4.287e-05,,,,,,
mp-41795,,,,,,,,,,,,,,,3.526e-06,5.303e-06,5.655e-06,7.327e-06,9.146e-06,1.223e-05,2.926e-05,3.059e-05,3.225e-05
mp-504948,,,,,,,,,,,,,,,,3.293e-06,,7.54e-06,7.655e-06,1.165e-05,2.583e-05,1.817e-05,1.347e-05
mp-530738,,,,,,3.848e-06,8.13e-06,1.508e-05,,,,,,,,,,,,,,,
mp-5368,,,,,,,,,,,,,6.465e-06,5.408e-06,1.808e-05,3.531e-05,4.841e-05,6.368e-05,7.978e-05,0.0001201,,,
mp-542219,,,,,,,,,,,,,,,,,,,,,,,
mp-552588,,,,,,,,,,,,,,,,,,2.117e-06,2.675e-06,2.807e-06,4.596e-06,4.882e-06,3.045e-06
mp-553950,,,,,,,,,2.301e-06,4.583e-06,6.885e-06,1.465e-05,1.995e-05,2.563e-05,3.141e-05,3.814e-05,5.146e-05,6.358e-05,0.000103,0.000105,,,
mp-553988,,,,,,,,,,,,,,,,,,,,,,,
mp-554577,,,,,,,,3.62e-06,9.976e-06,2.164e-05,3.746e-05,5.386e-05,7.302e-05,8.723e-05,,,,,,,,,
mp-555591,,,,,,,,,,,,,,,,,,,,,,,
mp-555743,,,,,,,,,,4.437e-06,1.013e-05,,,,,,,,,,,,
mp-555899,,,,,,,,,,,,,,1.235e-06,2.848e-06,1.006e-05,1.662e-05,2.576e-05,4.437e-05,5.773e-05,8.832e-05,0.000105,0.0001533
mp-555939,,,,,,,7.59e-06,2.6e-05,,,,,,,,,,,,,,,
mp-556014,,,,,,,,,,,3.057e-06,8.691e-06,1.495e-05,2.812e-05,,,,,,,,,
mp-556020,,,,,,,,,,,,4.712e-06,7.58e-06,1.069e-05,1.467e-05,2.191e-05,2.666e-05,3.474e-05,3.811e-05,7.15e-05,,,
mp-556066,,,,,,,,,,,,,,,,,,,,,,,
mp-556237,,,,,,,,,,,,,2.653e-06,,,,,,,,,,
mp-556472,,,,,,,,,,,,,,,,,,,,,,,
mp-556544,,,,,,,,,,,,,4.905e-06,4.041e-06,1.187e-05,2.102e-05,3.169e-05,4.615e-05,4.566e-05,7.698e-05,8.399e-05,9.665e-05,0.0001187
mp-556783,,,,,,,,,,,3.942e-05,,,,,,,,,,,,
mp-556786,,,,,,,,,,,,,,,,,,,,,,,
mp-556799,,,,,,,,,,,,,2.546e-06,6.37e-06,1.193e-05,2.06e-05,6.495e-05,,,,,,
mp-556886,,,,,,,,,,,,,,,2.541e-06,3.114e-06,1.992e-05,3.059e-05,5.49e-05,0.0001772,,,
mp-557177,,,,,,,,,,,3.501e-06,2.587e-06,2.086e-06,7.477e-06,,,,,,,,,
mp-557189,,,,,,,2.631e-06,6.263e-06,1.13e-05,1.73e-05,2.47e-05,3.889e-05,5.632e-05,6.288e-05,8.627e-05,0.0001173,0.0001212,,,,,,
mp-557328,,,,,,,,,,,,,,,,,,,,3.783e-06,2.726e-06,5.542e-06,1.05e-05
mp-557375,,,,,,,,,,1.59e-05,3.829e-05,,,,,,,,,,,,
mp-557756,,,,,,,,,3.688e-06,1.012e-05,1.895e-05,,,,,,,,,,,,
mp-557962,,,,,,,1.51e-05,4.269e-05,,,,,,,,,,,,,,,
mp-557964,,,,,5.702e-06,1e-05,1.451e-05,2.272e-05,3.158e-05,4.209e-05,5.026e-05,6.17e-05,6.986e-05,8.339e-05,9.444e-05,0.0001065,0.0001179,,,,,,
mp-558713,,,,,,3.998e-06,7.662e-06,1.117e-05,1.896e-05,2.293e-05,4.872e-05,,5.773e-05,9.252e-05,7.285e-05,0.0001499,0.0001305,0.0001638,0.0001801,0.0001893,0.0002361,0.0002481,0.0002711
mp-558728,,,,,,,,,,,,,,,,,,,,,,,
mp-559070,,,,,,,,,,,,3.952e-06,7.433e-06,2.032e-05,,,,,,,,,
mp-559554,,,,,,,1.636e-06,4.784e-05,,,,,,,,,,,,,,,
mp-559598,,,,,,,,,,,,,,,,,,,,,,,
mp-559612,,,,,,,,,,,,,,,,,3.174e-05,,,,,,
mp-559689,,,,,,,,,,,,4.701e-06,6.709e-06,4.713e-06,1.786e-05,2.932e-05,3.231e-05,5.181e-05,6.27e-05,6.587e-05,8.327e-05,0.0001038,0.000108
mp-559708,,,,,,,,,,,2.462e-06,1.236e-05,6.22e-05,7.832e-05,,,,,,,,,
mp-559715,,,,,,,,,,,,,,1.112e-05,,,,,,,,,
mp-559766,,,,,,,,,,,,,,,,,,,,,,,
mp-559767,,,,,,,,,,,,,,4.16e-05,,,,,,,,,
mp-559848,,,,,,,,,3.362e-06,9.7e-06,2.018e-05,2.782e-05,4.3e-05,5.469e-05,6.357e-05,7.953e-05,8.927e-05,9.627e-05,0.0001113,0.000119,,,
mp-560614,,,,,,,,,,,,,,,,,,,,,,,
mp-560890,,,,,,,,,2.358e-06,3.262e-06,8.368e-06,9.952e-06,1.465e-05,2.176e-05,,,,,,,,,
mp-561310,,,,,,,,,,,,,,,,,,,,,,,
mp-561336,,,,,,,,,,,,,,,,,,,8.13e-06,7.238e-06,1.345e-05,1.121e-05,2.597e-05
mp-567658,,,,,,,,,,,,2.747e-06,3.722e-06,1.008e-05,,,,,,,,,
mp-568273,,,,,,,1.714e-06,6.151e-06,2.095e-05,4.548e-05,0.0001111,,,,,,,,,,,,
mp-568365,,,,,,,,,,,,,,,,,,,,,,,
mp-569055,,,,,3.623e-05,,,,,,,,,,,,,,,,,,
mp-569085,,,,,,,,,,,3.161e-06,,,,,,,,,,,,
mp-569117,,,,,,,,,,,,,6.541e-05,9.213e-05,,,,,,,,,
mp-569238,,,,8.412e-06,3.583e-05,,,,,,,,,,,,,,,,,,
mp-570756,,,,,,,,,,,6.248e-06,,,,,,,,,,,,
mp-571390,,,,,,,,,,,,,,,,,,,,,,,
mp-571409,,,,,,,4.833e-06,4.818e-05,,,,,,,,,,,,,,,
mp-571666,,,,,,,,3.539e-06,9.563e-06,5.621e-05,5.128e-05,,,,,,,,,,,,
mp-585408,,,,,,3.082e-06,1.681e-05,2.052e-05,,,,,,,,,,,,,,,
mp-5914,,,,,,,3.198e-06,5.663e-06,9.065e-06,1.544e-05,2.059e-05,2.784e-05,3.559e-05,3.905e-05,,,,,,,,,
mp-606680,,,,,,,,,,7.519e-05,9.254e-05,,,,,,,,,,,,
mp-608311,,,,,1.02e-05,,,,,,,,,,,,,,,,,,
mp-6097,,,,,,,,,,,2.821e-06,4.235e-06,9.142e-06,1.37e-05,1.979e-05,3.261e-05,4.658e-05,,,,,,
mp-6146,,,,,,,,,,,,,6.033e-06,8.759e-06,,,,,,,,,
mp-6175,,,,,,,,,,,,,,,4.337e-06,6.909e-07,5.016e-06,,,,,,
mp-6179,,,,,,,,,,,2.823e-06,,,,,,,,,,,,
mp-6318,,,,,,,,,,,,,,,,,,,,,,,
mp-6326,,,,,,,5.133e-06,9.107e-06,2.169e-05,1.143e-05,7.523e-06,4.65e-05,6.549e-05,,8.728e-05,0.00012,0.0001286,0.0001447,0.0001718,0.0002106,0.0002173,0.000236,0.0002421
mp-6327,,,,,,1.852e-06,3.125e-06,6.254e-06,1.139e-05,2.134e-05,3.118e-05,3.402e-05,4.951e-05,8.51e-05,9.847e-05,0.0001286,0.0001657,0.000156,0.0002016,0.000214,0.0002389,0.0002534,0.0002881
mp-641703,,9.618e-06,,,,,,,,,,,,,,,,,,,,,
mp-652479,,,,,,,,,,3.92e-06,2.068e-05,,,,,,,,,,,,
mp-6597,,,,,,,,,,,,,,,,,,,,,,,
mp-673071,,,,,,,,,6.92e-06,1.094e-05,1.189e-05,2.29e-05,1.493e-05,4.796e-05,,,,,,,,,
mp-673092,,,,,,,,,,1.058e-05,9.845e-06,1.78e-05,2.803e-05,3.677e-05,,,,,,,,,
mp-674361,,,,,,,,,,,,,,,,,,,3.202e-06,3.054e-06,5.266e-06,3.989e-06,6.437e-06
mp-675069,,,,,,,,,,,,,,,,,,,,2.239e-06,2.88e-06,,2.351e-06
