,material_id,800,index,formula_pretty_reduced,spacegroup_symbol,fav,fav_tot,298,298_tot,0.2,0.5,0.001,Conductor?
286,mp-504354,0.0,209,LiBi(PO3)4,C2/c,2.894384307090295,15.096126427657868,3.397183628502682,1.788744739315336,2.4649458618,2.4649458618,0.4420289855072464,False
287,mp-504806,0.0,760,K2Li14Pb3O14,Immm,10.905201532754903,10.56773687038756,4.920654649228122,4.282429944241172,1.9718105592,1.9718105592,1.0,False
288,mp-504810,0.0,851,Rb2Li14Pb3O14,Immm,10.881643329820964,10.61317081961435,4.677824522562025,3.8179427398914223,1.5640502573,1.5640502573,1.0,False
289,mp-5048,,616,LiGaTe2,I-42d,9.231371912649609,4.851125949123476,2.20305203037624,6.520635393310934,9.2800750679,9.2800750679,0.6976744186046512,
290,mp-504948,0.0,78,LiScGeO4,Pnma,8.748099827472307,11.294602042938822,5.686098837446902,5.317585539707013,1.9765211878,7.9077345242,0.918918918918919,False
291,mp-505089,1.359e-05,371,Li4TbF8,Pnma,10.155909505704765,8.006330322387033,4.986340802909368,8.05579479877922,7.3946904631,10.9548463282,0.96875,True
292,mp-505431,0.0,385,K2LiInAs2,Cmce,3.8203602920494713,4.394427632214212,3.052035350084908,2.915721367568477,1.896605739,3.2052636607,0.943089430894309,False
293,mp-5061,0.0,486,Li5ReO6,C2/m,10.74210161949382,11.688299734188275,6.798190437682986,8.522275869774088,5.1568442888,5.1568442888,0.9256756756756755,False
294,mp-5077,0.0,595,NaLi2Sb,Fm-3m,6.56619402532037,6.069628365679843,3.705108937189452,4.618585416690454,3.3428111021,3.6032899016,0.97196261682243,False
295,mp-5127,0.0,818,LiCuO,I4/mmm,12.037397234337805,10.330908261358262,4.635432303032053,9.43275878046458,8.8520460683,9.5763043733,0.9463087248322148,False
296,mp-530262,2.526e-06,31,Li15Cr2N9,Pna2_1,13.052992316402092,13.594102829165235,8.539412503573132,8.461953752053768,4.2782755219,8.1913327559,1.0,True
297,mp-530399,0.0,107,LiAl5O8,P4_332,13.170980644583032,14.436443374192176,9.026335143486882,8.036186623440539,6.9382698497,6.9382698497,0.9869281045751634,False
298,mp-531523,0.0,330,LiGa5O8,Pmna,7.104322822504357,11.353888660598477,6.439484676796386,4.983519980757395,4.0426639513,4.0426639513,0.99375,False
299,mp-531820,0.0,694,Li4Ti7O16,Pnnm,11.629055020739202,11.85303324285499,5.407820781535258,9.353747922628866,9.5188862771,10.5843583596,0.8536585365853658,False
300,mp-531826,0.0,573,Li2PtO3,C2,9.306885921717775,10.863915683729216,5.351249661193843,7.067076018952114,5.7685402607,10.1835071963,0.9565217391304348,False
301,mp-532443,5.416e-06,501,Li5V5Cl16,Aem2,5.94803255788693,6.712358566834444,4.248233519253102,3.952223654029017,1.9995433445,4.3003879344,1.0,True
302,mp-5368,0.0,758,Li2GeF6,P321,9.633431852767604,9.594264159863933,4.614241841693873,7.20595764425812,6.2767786224,6.2767786224,0.9642857142857144,False
303,mp-540945,0.0,129,Na2Li3GaO4,Pnnm,9.756421775323384,10.509731375504876,5.83439691550644,6.052983380978128,3.3928973073,5.0006349838,0.9934640522875816,False
304,mp-541001,,326,LiInI4,P2_1/c,5.5712699125676,2.813075494776375,1.4113397756796608,4.588969657756049,4.0897697127,4.1738364076,0.945945945945946,
305,mp-541272,0.0,821,LiGe2(PO4)3,R-3c,6.763264903428856,14.850500350163822,5.116725074416192,5.269930905113802,4.8935454507,4.8935454507,0.5478260869565217,False
306,mp-541568,0.0,754,Sr2Li3NbN4,Pnnm,12.90922376321842,10.33224701639944,4.7145927567773525,7.397874468926265,7.9445605937,15.6978666921,0.9855072463768116,False
307,mp-541569,0.0,756,Sr2Li3TaN4,Pnnm,13.462975240357151,10.36161883255468,4.420782242801764,7.358704716185119,7.5589139893,8.2951837891,0.9846153846153848,False
308,mp-541661,2.502e-06,483,LiZr2(PO4)3,R-3c,6.785083630599618,13.50869156882758,4.113673412897687,3.5334250981704582,1.8438992834,1.8438992834,0.8207547169811321,True
309,mp-5418,0.0,684,Li6Zr2O7,C2/c,11.499376271336644,11.00682184756978,6.492393059105527,8.829987930704924,5.9687215615,10.2703436087,0.9225806451612903,False
310,mp-542219,0.0,583,Li2ZrF6,P2_1/c,8.387252807617323,9.179476918438947,5.014325321439336,3.7510880511468137,1.8865674713,2.2317763039,1.0060975609756098,False
311,mp-542435,0.0,488,Li3ScN2,Ia-3,11.295913453291575,11.94409028166034,7.90574462199538,7.396430762729512,4.7084727123,5.0972457113,1.0,False
312,mp-542874,0.0,416,LiAl(SiO3)2,P2_1/c,11.950923973967123,15.089632143251382,7.384402430316325,7.699535198729421,4.5282433955,7.2531941762,0.9333333333333332,False
313,mp-545346,0.0,660,LiGaAs2O7,C2,13.802591481510994,11.697371199337535,4.030827884200507,5.495919448168184,5.0594895972,14.5808851431,0.9626865671641792,False
314,mp-547017,0.0,28,LiAlAs2O7,C2,14.52699062713064,12.65018181061413,5.20453869918443,6.618349702668586,5.8143649842,15.5967034199,0.9701492537313432,False
315,mp-5488,0.0,397,LiInO2,I4_1/amd,8.492134022636053,9.031940445230488,5.292165283984483,6.070954495941863,4.2874226676,9.2256149516,0.94375,False
316,mp-551092,0.0,241,KLiZnO2,C2/m,10.924479596673162,8.999759654512113,4.688507367498175,6.990284941481642,6.1816022423,8.8475026478,0.9936708860759492,False
317,mp-552588,0.0,263,LiNbO3,R-3c,12.01367277815516,10.019675154311903,4.532076971390939,6.780187088181233,3.8621617072,5.8464443448,0.9074074074074074,False
318,mp-552663,0.0,365,LiScAs2O7,C2,9.157567223192023,11.369677209139567,1.1383308469984414,0.95226383590427,-1.097429763,3.1311396652,1.0,False
319,mp-553926,0.0,789,NaLiB4O7,Fdd2,11.082299059428662,18.57209734378137,5.535166825693572,7.871936230714605,6.3444340921,7.1777845688,0.6319444444444444,False
320,mp-553950,0.0,802,Li10Si2PbO10,C2/m,12.628217631246796,12.644164911816423,4.313540166049219,6.314409713426428,4.6229222781,7.1782693704,0.9154929577464788,False
321,mp-553988,0.0,289,Cs2LiF3,Cmcm,11.83507105308512,5.491598145603395,2.401431627879038,5.230467906643773,16.7687913477,16.7687913477,0.9716312056737588,False
322,mp-554003,0.0,675,Sr4Li(BO3)3,Ia-3d,9.907083793528365,13.092198217272754,4.114630170121674,8.517192293567383,8.9328696887,9.9589824207,0.5333333333333333,False
323,mp-554076,0.0,379,BaLiBS3,P2_1/c,9.141869871968666,8.326508028678216,3.1505227878484625,6.120789092112252,5.8761203507,10.6113953704,0.7910447761194029,False
324,mp-554159,0.0,509,Li2BeSiO4,C222_1,12.634561563979547,15.203446044076076,7.577580797300999,8.852969752341831,6.4291413714,12.0470338799,0.9183673469387756,False
325,mp-554203,0.0,414,Li4Ga3Si3ClO12,P-43n,10.545631628427463,13.571478540774155,5.395325596039549,8.665684844783963,7.2128615802,9.3588370373,0.8272727272727273,False
326,mp-554395,7.954e-06,838,Na5Li3(TiS4)2,C2/c,8.808256350964195,6.40163254131677,3.750136313703388,5.120450389457307,8.9034378317,8.9034378317,0.952,True
327,mp-554442,0.0,846,LiAuF4,C2/c,9.899818215203991,8.639455480713055,2.8259164447005136,7.068702002868817,9.5793884861,9.5793884861,0.9051094890510948,False
328,mp-554540,0.0,809,Li5ReO6,P3_112,10.871141055994164,11.67729082997186,6.8662171186311225,8.805825376687435,5.1696161436,9.2700054364,0.9025974025974026,False
329,mp-554560,0.0,313,Li4Be3P3BrO12,P-43n,11.10422778989386,15.640069355544506,5.725563448533582,8.997512103194515,9.8116559544,9.8116559544,0.7674418604651163,False
330,mp-554577,4.316e-06,193,Li4P2O7,P2_1/c,12.43676356260882,14.818272909911707,5.497055504883273,8.195511004273307,5.5179832218,10.925504008,0.7175572519083969,True
331,mp-554733,0.0,387,Li4Al3Ge3BrO12,P-43n,10.368834818157785,12.228995317651174,4.831772923508571,8.4736913510255,6.756421428,12.342439522,0.6538461538461539,False
332,mp-554752,0.0,247,RbLi7(SiO4)2,C2/m,12.26688550668086,13.002474062766636,4.727048421907636,6.003583635167414,3.333480738,11.4635333859,0.968,False
333,mp-554782,,190,Li2Ga2GeS6,Fdd2,6.410807080134431,6.659425367970639,3.2090573541880145,4.19544495891321,3.1260489915,6.9035927545,1.0066225165562914,
334,mp-555002,0.0,355,LiEr2S2O8F3,Pbcn,5.730619043189493,12.804649956754236,4.7977323147188615,7.817639489911852,-2.8048179496,-2.8048179496,0.6989247311827957,False
335,mp-555065,0.0,165,LiEr(PO3)4,C2/c,11.289567405876864,15.09779796886304,4.663005482338532,8.594061693572995,8.4492474413,8.9340993555,0.5735294117647058,False
336,mp-555082,0.0,429,CsLi5(BO3)2,C2/c,13.268671955489824,13.94085717909948,3.5283916614145903,8.252151150266196,10.6261927721,10.6261927721,0.8737864077669902,False
337,mp-555089,0.0,462,SrLi4Ca(SiO4)2,Pbcm,13.603738547031485,12.984731681473392,6.152458742866855,10.14210215377679,9.7216901424,10.757181382,0.889763779527559,False
338,mp-555140,0.0,661,Cs2Li3GaO4,Ibam,12.786701075040346,9.253660199880388,3.293277360873648,9.38744515333728,8.1475228947,10.027795733,0.975609756097561,False
339,mp-555186,8.877e-05,817,Li2ZnSnS4,Pc,10.001477007763954,7.098091111851585,3.6505080441502016,6.984323678310695,9.6894971941,10.4273550513,0.917910447761194,True
340,mp-555366,0.0,318,LiHo(PO3)4,C2/c,11.323286699037244,15.236874475402434,4.624151350824965,8.58455358779159,8.4343700461,8.9190477557,0.5735294117647058,False
341,mp-555420,0.0,732,NaLiTi3O7,Fmmm,10.686477805910435,10.820656800441409,4.445194357060511,9.163019803830757,8.7560672778,9.9841476373,0.7530864197530864,False
342,mp-555591,0.0,212,SrLiAlF6,P2_1/c,10.948526112344242,9.105095733274815,1.4033004945295904,3.5957990564014333,5.6298432395,7.5060795373,0.9144736842105264,False
343,mp-555743,0.0,577,LiZnPO4,Cc,12.136651865720545,13.28214393021578,4.409764964156913,8.657664400951395,8.0548724851,12.3431607221,0.8,False
344,mp-555845,0.0,478,BaLiZr2F11,I4/m,10.108719092087068,8.230765410341407,4.225195130781686,7.946517054670784,7.6101980864,10.6568853502,0.7818181818181819,False
345,mp-555874,,295,LiAsS2,Cc,7.115088283451593,6.152494286872287,3.683156712262359,6.132726224594909,5.8990839255,6.6065680787,0.9148936170212766,
346,mp-555899,0.0,840,Li2Si3O7,Pbcm,12.701971367945054,15.671643118518071,4.310742842825802,7.522517222540172,8.8210359075,11.0168363126,0.6490066225165563,False
347,mp-556020,0.0,153,Li3AlF6,Pna2_1,10.76537782050308,10.12583490368041,5.965820422662043,7.800446155356205,6.1023630396,6.9861788649,0.9875,False
348,mp-556066,0.0,835,Sr2LiSiO4F,P2_1/m,11.95946646229456,10.390054885653509,4.306565631488997,9.78307932293785,10.3775023616,11.4828058997,0.7641509433962265,False
349,mp-556156,0.0,504,LiUBO5,P2_1/c,10.579176088382011,12.956714727052034,4.489039580328679,8.78049348799762,6.5537864597,10.0390165117,0.6138613861386139,False
350,mp-556237,0.0,284,KLiYF5,P2_1/c,12.109259924547782,7.76826764165622,4.641796651852412,7.964451282425972,8.7301169284,12.4716215686,0.9693251533742332,False
351,mp-556301,5.959e-06,253,Li6CaCeO6,P-31c,12.412158816082036,10.763159124294887,6.905178236095312,9.038817730034117,5.7708002762,13.2593860588,0.9556962025316456,True
352,mp-556472,0.0,830,LiYF4,I4_1/a,11.863338944381423,8.63757593303516,5.1287496227514975,8.76426743372536,8.0541955626,13.6378212152,0.9536423841059604,False
353,mp-556544,0.0,847,LiAlSiO4,Pc,11.523502199163287,14.68273935799713,6.109362145755299,8.486584069759532,6.2823004756,8.4878580408,0.8601398601398601,False
354,mp-556649,0.0,308,Li4Ga3Si3BrO12,P-43n,10.48870829931356,12.513056592277206,4.824052501120863,8.53961887009684,7.2361321458,8.4919898264,0.794392523364486,False
355,mp-556799,0.0,713,Li3In(BO3)2,P2_1/c,12.03441128237789,14.810450056646468,5.539245591306136,8.354101095389092,7.8752083247,13.7208006707,0.7619047619047619,False
356,mp-556814,0.0,24,LiNdGeO4,Pbcn,12.41935256088708,11.00719048971628,5.443793226038858,9.294276161867831,10.3785273937,14.2526414471,0.8582089552238806,False
357,mp-556861,0.0,596,LiY(PO3)4,C2/c,11.404573596790756,15.461378711600885,4.743224281327615,8.437108923405948,9.0408846608,11.508709447,0.5777777777777777,False
358,mp-556886,0.0,27,Li4Al3Ge3ClO12,P-43n,10.274696432534553,12.580592769929822,5.161800184397274,8.41812729130359,6.564679879,9.8999609545,0.6976744186046512,False
359,mp-556906,0.0,278,Na3LiBe2F8,P2_1/c,12.801778110585436,10.160671686036084,4.35110221080425,7.522100760381541,10.5346071377,13.9734872971,0.9026548672566372,False
360,mp-556996,0.0,801,K2LiAlF6,P-3m1,9.790871393383783,8.274067976759211,4.719263083142862,7.743158039531965,7.8903076738,7.8903076738,0.8984375,False
361,mp-557012,0.0,828,Li3Sc(BO3)2,P2_1/c,11.673820390526274,15.275199095537085,6.776026339308377,7.833408909329489,7.5585381169,10.0505701224,0.780952380952381,False
362,mp-557104,0.0,358,LiAlB2O5,C2/c,11.048113762766684,17.401610497132292,5.230330139123149,7.688176436489048,6.5051388327,8.1779023532,0.7256637168141593,False
363,mp-557112,0.0,268,Li4Ga3Si3IO12,P-43n,10.460955067270817,12.808946941820407,4.824934447656892,8.423698475069342,7.265908131,8.346787094,0.8148148148148148,False
364,mp-557189,5.193e-06,827,LiPO3,P2/c,11.913086911880848,14.926193002205718,3.956623965049016,7.232100899707942,8.6845644298,8.6845644298,0.7553956834532374,True
365,mp-557268,0.0,645,KLi4AlO4,P2_1/c,13.15320876409993,11.766150116998366,5.287902308341012,8.430930945907983,5.8277316031,8.2601761508,0.9935483870967742,False
366,mp-557293,0.0,234,Li2CdSiO4,Pnma,12.880768283969788,12.727347499618356,5.003699633017157,9.911419869724073,11.1093490243,11.6274122777,0.8306451612903226,False
367,mp-557328,0.0,652,Li3Zn2SbO6,C2/m,9.01259721503195,9.887879153231715,5.47096775989415,6.582471267766483,4.8440498957,5.4440241987,0.9691358024691358,False
368,mp-557375,0.0,271,NaLiCO3,P-6,12.296911419223944,16.814873095319093,3.2062776027370115,6.634715651070291,9.72717547,13.0548552194,0.7073170731707317,False
369,mp-557456,0.0,54,Li4Al3Ge3IO12,P-43n,10.472940495396514,12.128004401850204,4.39156387309988,8.182768090138982,6.3182620662,9.2096702167,0.7153846153846154,False
370,mp-557467,0.0,759,Li4Ca(BO3)2,Pnnm,12.319706826187506,14.853008892198988,6.533629969060174,8.367634483239065,8.2404682643,10.9598228989,0.8484848484848485,False
371,mp-557473,0.0,218,K5LiGe2O7,P2_1/c,12.464291797246736,8.517299039999473,3.7890867699114734,8.25942989051476,13.9596018579,13.9596018579,0.9196428571428572,False
372,mp-557632,0.0,531,K2LiBO3,C2,13.554785593247187,13.459815489393655,3.290239876205839,7.907077963126639,12.2416379057,12.2416379057,0.8055555555555556,False
373,mp-557738,0.0,47,Li3BiO4,P4_2/mnm,9.842357144649249,9.623705205643798,4.8628063388675145,7.781150322425546,7.1077231987,8.0866376582,0.8525641025641025,False
374,mp-557756,0.0,870,Li4Zn(PO4)2,P2_1/c,12.278803809718358,14.09256333756628,5.143889608338549,8.544220306160765,8.7586974315,8.7586974315,0.8114754098360656,False
375,mp-557798,0.0,352,K5Li2NdF10,Pnma,14.660369683467929,6.988416411919895,3.972163145656293,9.102768466408868,14.5636827894,15.1098255404,0.8914728682170543,False
376,mp-557857,0.0,517,SrLi2Nb2O7,Cmcm,10.11148329672082,9.999836844764928,4.526583479609556,7.736402022922221,6.6535766331,6.6535766331,0.8433734939759037,False
377,mp-557861,0.0,45,Li2CaTa2O7,I4/mmm,9.90885855521208,9.800137477404837,3.850543720397629,7.742166214699302,6.2048679161,8.4163891483,0.6530612244897959,False
378,mp-557892,,104,BaLi(BS2)3,Cc,8.720775274083222,10.287801317906204,2.232539015800508,5.92135976406759,5.8457889992,10.0605145648,0.7941176470588235,
379,mp-557962,0.0,76,SrLiBS3,Pnma,7.17713716670865,8.89007750975478,4.303876214238044,5.833804034082485,-1.5144509453,12.8685490801,0.8823529411764706,False
380,mp-557969,0.0,36,LiLa2S2O8F3,C2/c,4.801994243185858,11.96090483159852,4.205630530539053,5.543671605104697,-2.4056141534,-2.4056141534,0.7352941176470589,False
381,mp-558054,0.0,338,SrLi2Ta2O7,Cmcm,10.167720528887967,10.237036239194248,2.9008865946807867,6.942599304644815,7.3790801966,7.3790801966,0.7073170731707317,False
382,mp-558083,0.0,72,BaLi2Ti6O14,Cmce,10.763088431322032,11.118006549909731,5.54053149286964,9.133788194127993,8.0558335087,8.856081896,0.8598726114649682,False
383,mp-558102,0.0,230,KLiSi2O5,P2_1,13.1353529499126,13.949398407051213,4.326611922965666,8.997302950169429,9.8855017111,11.1127320805,0.7872340425531915,False
384,mp-558105,0.0,118,LiB6O9F,Pna2_1,10.896875525884258,19.068026353752835,2.572973650731764,6.2340353520526985,8.623060338,9.1967006242,0.5669291338582677,False
385,mp-558219,,834,SrLi(BS2)3,Cc,8.527597826911736,11.421198422915186,2.545488794496725,5.818965098018675,5.9329076771,7.5365024991,0.75,
386,mp-558294,0.0,377,Li3TaO4,P2/c,10.501495149958052,11.130666338431736,4.980913178171518,7.865991208056895,5.3636126483,6.7211295832,0.9640718562874252,False
387,mp-558310,0.0,844,BaLi2SiO4,P6_3cm,13.055708111989244,12.053563639657174,3.1155822162067937,8.149077092249575,8.4672469765,8.4672469765,0.8809523809523809,False
388,mp-558455,0.0,853,Na4Li5(BO3)3,C2/c,13.359293280487648,14.37507017262152,5.071633826295317,8.140842028786878,11.2724056737,11.2724056737,0.8367346938775511,False
389,mp-558483,0.0,439,K4LiIO6,Pbca,13.691901163355938,9.151849845919312,3.279921342874444,8.14075562011725,8.2521875039,10.7794496535,0.9097744360902256,False
390,mp-558597,0.0,615,NaLiY2F8,Cmcm,8.54502104923872,7.595623886980673,3.7596452352385215,3.813001829707339,2.2022336232,16.7820165639,0.9636363636363636,False
391,mp-558619,0.0,316,Li2Ti6PbO14,Cmce,10.53292226383457,11.105775020912128,4.031514259551428,8.919889576259223,8.4068007642,9.052736654,0.8516129032258064,False
392,mp-558628,0.0,556,KLi2BO3,Pnma,13.345439461912752,13.559479904695516,3.5393939443640985,7.749966971602024,9.5935789666,9.5935789666,0.8333333333333334,False
393,mp-558713,0.0,729,LiAlSiO4,P6_222,10.083551653543598,14.21047196500001,5.73882295374363,7.4590310970617235,7.271237739,8.8724329015,0.7777777777777778,False
394,mp-558728,0.0,34,Cs3Li2F5,I4/mmm,9.472325862442272,5.182169732890134,2.434724001719124,5.366170822562141,5.0617407101,14.398675723,0.9929078014184396,False
395,mp-558731,,815,Li2TeS3,P2_1/c,6.922746458285512,5.927071956916908,3.878571281036636,6.0384076497818056,5.111910767,6.1297735147,0.937888198757764,
396,mp-558769,0.0,575,Na3Li4Th6F31,P3c1,10.200545821443775,7.483015728214527,1.2318860906463387,3.255020050230243,2.3851048875,9.1007426148,0.963855421686747,False
397,mp-558890,0.0,688,BaLi(B3O5)3,R-3c,10.672263342917809,19.54084075858481,3.0418158023887845,1.8197206945889115,2.6257641663,3.4835544651,0.6,False
398,mp-558941,0.0,391,LiYSiO4,P2_1/c,11.717909834590513,12.996547126587217,6.277299211676633,9.166827436268496,8.2516098092,10.2538579329,0.7938931297709924,False
399,mp-559052,0.0,589,LiNb3(Bi2O7)2,C2/c,10.671533625927902,9.12470254853419,2.0923149743607534,6.854768121312457,6.2373068133,7.2195756791,0.8109756097560976,False
400,mp-559142,0.0,255,KLi(PO3)2,C2/c,12.519786632789437,14.22928036185514,2.631851057069853,6.711316109110261,10.3943448642,10.3943448642,0.7131147540983607,False
401,mp-559533,0.0,571,NaLiCO3,P-6,12.69584184223972,15.278720822700976,4.533344070724111,8.362585971055431,12.4808326984,12.4808326984,0.6781609195402298,False
402,mp-559539,0.0,617,Li2U3P2O15,I4_1/amd,11.717771877060368,12.785820804489065,2.813421276040988,5.499095478184803,4.8900138971,11.1808422915,0.6732673267326733,False
403,mp-559554,0.0,787,Li2TeO3,C2/m,12.356685914775902,11.012933088784967,3.238279618100693,7.207483417288226,10.469720791,10.936506604,0.9722222222222222,False
404,mp-559598,0.0,655,LiScF4,I4_1/a,12.315137713781146,9.451395677805856,5.869976504415038,8.794350377904165,8.295463754,13.2062972231,0.9753086419753086,False
405,mp-559612,0.0,670,KLiO,Cmce,14.153953165527712,8.517460622185878,3.643852909378884,7.607251021878381,11.3813742354,11.3813742354,0.9788732394366196,False
406,mp-559689,0.0,345,LiAlSiO4,Pna2_1,11.01223684575678,14.753737311285567,6.592122621578275,9.16728282678342,9.1394713331,9.1394713331,0.8489208633093526,False
407,mp-559708,0.0,182,Li6ZrBeF12,I4_1/amd,8.689053374510978,9.00856952885084,3.835140122282736,3.2424276594135093,-3.469314816,13.6030458211,0.9927536231884058,False
408,mp-559715,0.0,41,Li2Cd(PO3)4,Pnma,9.339824018038072,15.26246774989187,0.7608443046674124,1.512659243058994,6.062979696,10.1830182983,0.6444444444444445,False
409,mp-559719,0.0,392,LiPr(SO4)2,P2_1/c,10.92220086070091,14.598061117437162,1.0931525906170465,3.2655954475544653,9.5692265141,9.5692265141,0.6857142857142857,False
410,mp-559766,0.0,703,Cs3LiF4,C2/m,13.602208186210628,5.092195231848909,2.2719781083105146,7.310710653183633,12.9969326169,12.9969326169,0.9056603773584906,False
411,mp-559767,0.0,706,LiAsO3,C2/c,10.3826862572404,12.153039393477211,4.159829050421646,6.561493157573013,5.0137547037,6.2584752324,0.7222222222222222,False
412,mp-559814,,246,Li5SbS3I2,Pnnm,8.460238137409624,6.290916635944103,2.579819775955356,5.200381540388031,5.3187625918,7.1870275012,0.9808917197452228,
413,mp-559893,0.0,650,LiBi(PdO2)2,P4/nmm,13.398350043680834,10.36710051255364,4.19712213238081,10.313267093732254,15.4673788518,16.0069403586,0.8954248366013072,False
414,mp-559904,0.0,584,NaLi3SiO4,I4_1/a,12.708037219796706,12.5060756569165,5.86837835677493,8.407474701656925,5.8374864668,8.7711647902,0.8984375,False
415,mp-559908,0.0,654,LiTa3O8,Pmmn,8.18022558518615,10.656906493007764,3.1802913381378968,4.838969255465816,3.3521931665,3.9376468387,0.7964071856287425,False
416,mp-559934,0.0,394,LiZnPO4,Pna2_1,11.967385064247011,13.714517470555592,4.805947581486268,8.978085875615456,7.8842822808,12.696611751,0.7741935483870968,False
417,mp-559987,0.0,841,LiAl(PO3)4,Pbcn,11.743091949065152,16.57433878618864,4.698973860588941,8.191980447091291,8.9349985938,8.9349985938,0.6551724137931034,False
418,mp-560036,0.0,481,Li2Ca3Be3Si3(O6F)2,I2_13,12.559719864764592,13.653531985213338,6.706852183929252,9.751950883421184,12.0100964987,12.9582620307,0.7622377622377622,False
419,mp-560058,0.0,388,Li9Ga3P8O29,P-3c1,9.927820959175978,13.627271500360628,4.904687491503897,7.02850055261637,-2.157863243,10.3086247068,0.7652173913043478,False
420,mp-560072,0.0,782,Li4Be3As3ClO12,P-43n,11.262032798228743,13.53733119065144,5.89514271072129,9.098458002151524,7.130039128,8.9399722337,0.6950354609929078,False
421,mp-560104,5.23e-06,233,LiTaGeO5,P2_1/c,10.231075302052371,11.423371277605296,3.5602213233030096,6.69333906312042,7.1198608962,15.4892137045,0.7,True
422,mp-560189,0.0,691,NaLi2BO3,P2_1/c,13.27407152309797,14.39946989847971,5.94104291986388,9.137000251953213,9.8778521844,11.1024814011,0.8080808080808081,False
423,mp-560209,0.0,718,Li9Al3P8O29,P-3c1,10.226174966981294,15.097155569634571,5.778289179324364,7.092404594678985,6.3895151978,7.0768165767,0.832,False
424,mp-560297,5.826e-06,530,LiTaSiO5,P2_1/c,10.728418455570754,13.069674779967343,3.0294206939807613,6.406390970237894,7.3164957138,15.6511479519,0.6513157894736842,True
425,mp-560555,0.0,169,Li8Bi2PdO10,C2/m,10.137398996599222,10.055285070667312,5.472649011993275,8.258140184088688,6.5428839371,8.0723892902,0.9316770186335404,False
426,mp-560605,0.0,149,LiLa4AuO8,Cmmm,9.496268996604265,8.485652736763736,4.601649163240621,8.675756079361038,9.0250577709,9.0250577709,0.8220858895705522,False
427,mp-560653,0.0,599,RbNaLi6(SiO4)2,C2/m,12.394627231254766,12.366477837630413,4.922188322777094,6.692335563488846,3.6871607456,11.4833197915,0.9243697478991596,False
428,mp-560739,0.0,134,K3Li3TeO6,Pnma,12.33895612940194,9.9000881567193,4.751583715374825,9.010231006526553,9.0270978286,9.0270978286,0.9745222929936306,False
429,mp-560866,0.0,251,LiLa(PO3)4,C2/c,11.77657814205965,15.27374788121399,4.024734258370136,8.219937742892421,8.9634332302,11.4289384005,0.6090225563909775,False
430,mp-560890,0.0,560,Li3ScF6,P-3c1,10.73163255936225,8.966232832122701,5.036967671533221,7.312263541523155,6.361290748,7.0753550222,0.896969696969697,False
431,mp-560894,0.0,384,Li4Be3P3ClO12,P-43n,11.112801604408062,15.704999226097131,6.6451749796065815,9.135466072417396,9.1900495853,9.7982146113,0.7286821705426356,False
432,mp-561011,,649,Li2Ta2(OF2)3,P3_121,10.839330098975612,9.023246724094069,3.558091293994137,8.429599960670473,7.4480503926,10.6967022812,0.6415094339622641,
433,mp-561095,0.0,768,LiHo3Ge2(O4F)2,C2/c,9.153394911142456,10.11837099269308,4.572422948007963,4.99411746224252,2.4309975977,10.568206815,0.8402777777777778,False
434,mp-561237,0.0,327,LiCaBO3,Pbca,11.186260019923203,13.524395521028213,5.603928045726847,7.943206200354971,9.1866372906,9.7047771807,0.7956989247311828,False
435,mp-561254,0.0,863,NaLi3GeO4,I4_1/a,12.792038359601609,11.368033654530109,5.164112853906859,8.356864749868619,7.2914313705,14.6215316501,0.8943661971830986,False
436,mp-561257,0.0,237,LiPr2C2N4F3,C2/c,8.179464755905995,14.606362093812772,4.938096011026127,5.995593407112223,4.5907971757,8.2034084991,0.723404255319149,False
437,mp-561294,0.0,557,SrLi2Nb2O7,I4/mmm,9.453040072111294,9.60737106361565,4.223230823568627,6.246129916553112,6.8890497704,8.8858370188,0.7278481012658228,False
438,mp-561310,0.0,115,NaLiCO3,P-62m,12.835320094765876,17.011616449143325,3.839836096132773,6.877529192123136,11.2625828245,11.8373657197,0.6527777777777778,False
439,mp-561430,0.0,746,LiLuF4,I4_1/a,12.115394625504283,8.75248523078991,4.722223793431783,9.03433539008826,8.0569067214,13.8161706208,0.9556962025316456,False
440,mp-561474,0.0,569,K3LiSiO4,P2_1/c,13.060315064967684,10.036907436328717,3.683197186950328,8.063299331338476,10.8451636686,11.1823233263,0.9047619047619048,False
441,mp-5614,,824,Li3BS3,Pnma,9.005119545470267,9.47407957763434,4.2169400481761015,6.062174412363959,6.550432706,9.9552934038,0.9186046511627908,
442,mp-561623,0.0,307,Li4UO5,I4/m,9.897482800756611,9.987824655755489,5.235776357942949,7.30728695936261,5.3466541743,5.8904377599,0.9548387096774194,False
443,mp-562137,0.0,837,KLiCO3,P2_1/c,12.552385766309689,15.72955494935592,1.1412751840376734,2.481594030225035,8.7592598388,13.5615763161,0.7192982456140351,False
444,mp-562473,9.59e-06,593,LiSn2(PO4)3,R-3c,4.449069270767671,13.584850189234016,3.865373315986921,2.2385432735943867,1.3749438886,1.3749438886,0.6857142857142857,True
445,mp-567219,0.0,303,Li4Ca3(SiN3)2,C2/m,13.772600770957109,12.706160802753942,6.413823456322116,9.918349646707885,9.1182249662,9.6312156715,0.9041095890410958,False
446,mp-567371,0.0,215,Sr3Li4(GeN3)2,C2/m,12.772575592860091,10.368878783191631,4.657099259907365,8.96642491428224,7.4416521884,13.6797101904,0.9583333333333334,False
